date,dad,trt,water_trt,plant,diameter_mm,leaf_count,stage,fruit_count
3/21/2025,7,HP,d,38,23,6,v,0
3/21/2025,7,MV,w,1,25,7,v,0
3/21/2025,7,MV,w,2,22,6,v,0
3/21/2025,7,MV,d,3,18,7,v,0
3/21/2025,7,MV,d,4,26,10,v,0
3/21/2025,7,MV,d,5,32,10,v,0
3/21/2025,7,MV,d,6,22,8,v,0
3/21/2025,7,MV,d,7,22,9,v,0
3/21/2025,7,MV,w,8,31,8,v,0
3/21/2025,7,MV,d,9,26,9,v,0
3/21/2025,7,MV,d,10,23,8,v,0
3/21/2025,7,MV,w,11,23,7,v,0
3/21/2025,7,MV,d,12,20,9,v,0
3/21/2025,7,MV,w,13,33,11,v,0
3/21/2025,7,MV,d,14,29,9,v,0
3/21/2025,7,MV,d,15,26,7,v,0
3/21/2025,7,MV,d,16,24,9,v,0
3/21/2025,7,MV,w,17,43,12,v,0
3/21/2025,7,MV,w,18,17,4,v,0
3/21/2025,7,MV,d,19,24,8,v,0
3/21/2025,7,MV,d,20,18,8,v,0
3/21/2025,7,MV,w,21,25,8,v,0
3/21/2025,7,MV,d,22,21,8,v,0
3/21/2025,7,MV,d,23,15,5,v,0
3/21/2025,7,MV,d,24,34,8,v,0
3/21/2025,7,MV,d,25,17,8,v,0
3/21/2025,7,MV,w,26,34,11,v,0
3/21/2025,7,MV,d,27,33,13,v,0
3/21/2025,7,MV,w,28,20,7,v,0
3/21/2025,7,MV,d,29,31,10,v,0
3/21/2025,7,MV,w,30,26,9,v,0
3/21/2025,7,MV,w,31,31,8,v,0
3/21/2025,7,MV,w,32,20,7,v,0
3/21/2025,7,MV,w,33,24,5,v,0
3/21/2025,7,MV,w,34,29,10,v,0
3/21/2025,7,MV,w,35,22,4,v,0
3/21/2025,7,MV,w,36,30,7,v,0
3/21/2025,7,MV,w,37,30,10,v,0
3/21/2025,7,MV,w,38,38,15,v,0
3/27/2025,14,C,w,1,36,22,v,0
3/27/2025,14,C,w,2,35,14,v,0
3/27/2025,14,C,w,3,47,26,v,0
3/27/2025,14,C,w,4,36,10,v,0
3/27/2025,14,C,w,5,53,34,v,0
3/27/2025,14,C,w,6,38,18,v,0
3/27/2025,14,C,w,7,21,12,v,0
3/27/2025,14,C,d,8,29,14,v,0
3/27/2025,14,C,w,9,47,22,v,0
3/27/2025,14,C,d,10,22,10,v,0
3/27/2025,14,C,w,11,45,28,v,0
3/27/2025,14,C,w,12,34,12,v,0
3/27/2025,14,C,d,13,16,9,v,0
3/27/2025,14,C,w,14,48,22,v,0
3/27/2025,14,C,d,15,24,8,v,0
3/27/2025,14,C,w,16,33,12,v,0
3/27/2025,14,C,d,17,30,16,v,0
3/27/2025,14,C,d,18,24,10,v,0
3/27/2025,14,C,w,19,45,28,v,0
3/27/2025,14,C,d,20,na,na,na,na
3/27/2025,14,C,d,21,30,14,v,0
3/27/2025,14,C,d,22,29,18,v,0
3/27/2025,14,C,d,23,29,10,v,0
3/27/2025,14,C,w,24,43,16,v,0
3/27/2025,14,C,w,25,40,18,v,0
3/27/2025,14,C,w,26,40,16,v,0
3/27/2025,14,C,w,27,34,12,v,0
3/27/2025,14,C,d,28,40,24,v,0
3/27/2025,14,C,d,29,25,10,v,0
3/27/2025,14,C,w,30,46,24,f,0
3/27/2025,14,C,w,31,44,22,v,0
3/27/2025,14,C,d,32,42,18,v,0
3/27/2025,14,C,d,33,26,12,v,0
3/27/2025,14,C,d,34,38,24,v,0
3/27/2025,14,C,d,35,30,10,v,0
3/27/2025,14,C,d,36,28,12,v,0
3/27/2025,14,C,d,37,28,14,v,0
3/27/2025,14,C,d,38,29,10,v,0
3/27/2025,14,E,d,1,28,9,v,0
3/27/2025,14,E,d,2,24,12,v,0
3/27/2025,14,E,w,3,23,8,v,0
3/27/2025,14,E,d,4,24,12,v,0
3/27/2025,14,E,d,5,28,14,v,0
3/27/2025,14,E,w,6,35,14,v,0
3/27/2025,14,E,w,7,38,28,v,0
3/27/2025,14,E,w,8,37,24,v,0
3/27/2025,14,E,d,9,33,10,v,0
3/27/2025,14,E,w,10,34,18,v,0
3/27/2025,14,E,w,11,23,10,v,0
3/27/2025,14,E,w,12,41,24,v,0
3/27/2025,14,E,d,13,24,8,v,0
3/27/2025,14,E,d,14,29,11,v,0
3/27/2025,14,E,w,15,34,14,v,0
3/27/2025,14,E,d,16,18,8,v,0
3/27/2025,14,E,w,17,14,6,v,0
3/27/2025,14,E,w,18,37,24,v,0
3/27/2025,14,E,w,19,40,20,v,0
3/27/2025,14,E,d,20,15,11,v,0
3/27/2025,14,E,w,21,30,12,v,0
3/27/2025,14,E,w,22,27,6,v,0
3/27/2025,14,E,w,23,33,16,v,0
3/27/2025,14,E,d,24,45,18,v,0
3/27/2025,14,E,d,25,28,12,v,0
3/27/2025,14,E,d,26,26,14,v,0
3/27/2025,14,E,d,27,26,14,v,0
3/27/2025,14,E,d,28,26,10,v,0
3/27/2025,14,E,w,29,29,16,v,0
3/27/2025,14,E,w,30,31,16,v,0
3/27/2025,14,E,d,31,32,16,v,0
3/27/2025,14,E,d,32,25,8,v,0
3/27/2025,14,E,w,33,31,22,v,0
3/27/2025,14,E,d,34,21,9,v,0
3/27/2025,14,E,w,35,49,24,v,0
3/27/2025,14,E,w,36,39,14,v,0
3/27/2025,14,E,d,37,29,22,v,0
3/27/2025,14,E,d,38,28,16,v,0
3/27/2025,14,T,d,1,34,22,v,0
3/27/2025,14,T,w,2,24,12,v,0
3/27/2025,14,T,d,3,30,12,v,0
3/27/2025,14,T,d,4,11,5,v,0
3/27/2025,14,T,w,5,32,12,v,0
3/27/2025,14,T,d,6,25,18,v,0
3/27/2025,14,T,d,7,22,11,v,0
3/27/2025,14,T,w,8,40,24,v,0
3/27/2025,14,T,w,9,43,26,v,0
3/27/2025,14,T,d,10,21,10,v,0
3/27/2025,14,T,d,11,25,18,v,0
3/27/2025,14,T,w,12,33,14,v,0
3/27/2025,14,T,d,13,25,16,v,0
3/27/2025,14,T,d,14,21,7,v,0
3/27/2025,14,T,d,15,20,14,v,0
3/27/2025,14,T,d,16,21,8,v,0
3/27/2025,14,T,w,17,23,9,v,0
3/27/2025,14,T,w,18,37,9,v,0
3/27/2025,14,T,d,19,15,10,v,0
3/27/2025,14,T,w,20,27,20,v,0
3/27/2025,14,T,w,21,27,5,v,0
3/27/2025,14,T,d,22,17,8,v,0
3/27/2025,14,T,d,23,25,16,v,0
3/27/2025,14,T,d,24,35,20,v,0
3/27/2025,14,T,w,25,34,10,v,0
3/27/2025,14,T,d,26,21,8,v,0
3/27/2025,14,T,d,27,19,16,v,0
3/27/2025,14,T,d,28,17,14,v,0
3/27/2025,14,T,d,29,21,8,v,0
3/27/2025,14,T,w,30,25,8,v,0
3/27/2025,14,T,w,31,23,16,v,0
3/27/2025,14,T,w,32,44,22,v,0
3/27/2025,14,T,w,33,36,16,v,0
3/27/2025,14,T,w,34,25,14,v,0
3/27/2025,14,T,w,35,38,20,v,0
3/27/2025,14,T,w,36,29,14,v,0
3/27/2025,14,T,w,37,32,22,v,0
3/27/2025,14,T,w,38,36,26,v,0
3/27/2025,14,HP,d,1,19,7,v,0
3/27/2025,14,HP,w,2,25,8,v,0
3/27/2025,14,HP,w,3,17,5,v,0
3/27/2025,14,HP,d,4,27,10,v,0
3/27/2025,14,HP,d,5,30,16,v,0
3/27/2025,14,HP,d,6,28,10,v,0
3/27/2025,14,HP,w,7,43,38,v,0
3/27/2025,14,HP,w,8,42,20,v,0
3/27/2025,14,HP,w,9,37,18,v,0
3/27/2025,14,HP,w,10,na,na,na,na
3/27/2025,14,HP,w,11,29,10,v,0
3/27/2025,14,HP,d,12,20,6,v,0
3/27/2025,14,HP,w,13,25,7,v,0
3/27/2025,14,HP,w,14,33,8,v,0
3/27/2025,14,HP,w,15,27,8,v,0
3/27/2025,14,HP,w,16,28,12,v,0
3/27/2025,14,HP,w,17,32,10,v,0
3/27/2025,14,HP,d,18,18,6,v,0
3/27/2025,14,HP,w,19,30,10,v,0
3/27/2025,14,HP,w,20,34,22,v,0
3/27/2025,14,HP,w,21,34,11,v,0
3/27/2025,14,HP,d,22,28,28,v,0
3/27/2025,14,HP,d,23,28,12,v,0
3/27/2025,14,HP,d,24,20,12,v,0
3/27/2025,14,HP,d,25,24,8,v,0
3/27/2025,14,HP,d,26,28,14,v,0
3/27/2025,14,HP,d,27,18,9,v,0
3/27/2025,14,HP,d,28,27,10,v,0
3/27/2025,14,HP,d,29,20,8,v,0
3/27/2025,14,HP,w,30,36,22,v,0
3/27/2025,14,HP,w,31,32,18,v,0
3/27/2025,14,HP,w,32,27,8,v,0
3/27/2025,14,HP,d,33,22,16,v,0
3/27/2025,14,HP,d,34,24,23,v,0
3/27/2025,14,HP,d,35,22,12,v,0
3/27/2025,14,HP,d,36,23,8,v,0
3/27/2025,14,HP,w,37,36,22,v,0
3/27/2025,14,HP,d,38,20,8,v,0
3/27/2025,14,MV,w,1,27,12,v,0
3/27/2025,14,MV,w,2,27,8,v,0
3/27/2025,14,MV,d,3,21,7,v,0
3/27/2025,14,MV,d,4,27,12,v,0
3/27/2025,14,MV,d,5,32,14,v,0
3/27/2025,14,MV,d,6,27,10,v,0
3/27/2025,14,MV,d,7,25,11,v,0
3/27/2025,14,MV,w,8,43,12,v,0
3/27/2025,14,MV,d,9,28,16,v,0
3/27/2025,14,MV,d,10,27,10,v,0
3/27/2025,14,MV,w,11,39,20,v,0
3/27/2025,14,MV,d,12,29,11,v,0
3/27/2025,14,MV,w,13,49,32,v,0
3/27/2025,14,MV,d,14,28,14,v,0
3/27/2025,14,MV,d,15,26,10,v,0
3/27/2025,14,MV,d,16,24,10,v,0
3/27/2025,14,MV,w,17,44,30,v,0
3/27/2025,14,MV,w,18,21,6,v,0
3/27/2025,14,MV,d,19,21,7,v,0
3/27/2025,14,MV,d,20,22,8,v,0
3/27/2025,14,MV,w,21,27,10,v,0
3/27/2025,14,MV,d,22,21,8,v,0
3/27/2025,14,MV,d,23,19,5,v,0
3/27/2025,14,MV,d,24,25,16,v,0
3/27/2025,14,MV,d,25,17,10,v,0
3/27/2025,14,MV,w,26,44,24,v,0
3/27/2025,14,MV,d,27,20,16,v,0
3/27/2025,14,MV,w,28,33,12,v,0
3/27/2025,14,MV,d,29,32,14,v,0
3/27/2025,14,MV,w,30,42,28,v,0
3/27/2025,14,MV,w,31,35,18,v,0
3/27/2025,14,MV,w,32,26,8,v,0
3/27/2025,14,MV,w,33,22,5,v,0
3/27/2025,14,MV,w,34,40,21,f,0
3/27/2025,14,MV,w,35,25,7,v,0
3/27/2025,14,MV,w,36,45,24,v,0
3/27/2025,14,MV,w,37,42,18,v,0
3/27/2025,14,MV,w,38,48,36,v,0
4/3/2025,21,C,w,1,54,38,v,0
4/3/2025,21,C,w,2,46,28,v,0
4/3/2025,21,C,w,3,67,42,v,0
4/3/2025,21,C,w,4,44,24,v,0
4/3/2025,21,C,w,5,81,60,f,0
4/3/2025,21,C,w,6,46,28,v,0
4/3/2025,21,C,w,7,32,14,v,0
4/3/2025,21,C,d,8,29,20,v,0
4/3/2025,21,C,w,9,70,46,v,0
4/3/2025,21,C,d,10,37,13,v,0
4/3/2025,21,C,w,11,55,42,v,0
4/3/2025,21,C,w,12,47,19,v,0
4/3/2025,21,C,d,13,19,7,v,0
4/3/2025,21,C,w,14,58,38,v,0
4/3/2025,21,C,d,15,21,10,v,0
4/3/2025,21,C,w,16,42,16,v,0
4/3/2025,21,C,d,17,29,10,v,0
4/3/2025,21,C,d,18,28,10,v,0
4/3/2025,21,C,w,19,61,40,v,0
4/3/2025,21,C,d,20,na,na,na,na
4/3/2025,21,C,d,21,28,14,v,0
4/3/2025,21,C,d,22,30,22,v,0
4/3/2025,21,C,d,23,21,9,v,0
4/3/2025,21,C,w,24,52,28,v,0
4/3/2025,21,C,w,25,53,32,v,0
4/3/2025,21,C,w,26,56,32,v,0
4/3/2025,21,C,w,27,41,20,v,0
4/3/2025,21,C,d,28,35,26,v,0
4/3/2025,21,C,d,29,24,7,v,0
4/3/2025,21,C,w,30,58,42,f,0
4/3/2025,21,C,w,31,57,36,v,0
4/3/2025,21,C,d,32,32,12,v,0
4/3/2025,21,C,d,33,33,12,v,0
4/3/2025,21,C,d,34,33,18,v,0
4/3/2025,21,C,d,35,na,na,na,na
4/3/2025,21,C,d,36,27,14,v,0
4/3/2025,21,C,d,37,27,16,v,0
4/3/2025,21,C,d,38,na,na,na,na
4/3/2025,21,E,d,1,26,6,v,0
4/3/2025,21,E,d,2,23,8,v,0
4/3/2025,21,E,w,3,30,22,v,0
4/3/2025,21,E,d,4,27,12,v,0
4/3/2025,21,E,d,5,na,na,na,na
4/3/2025,21,E,w,6,59,30,v,0
4/3/2025,21,E,w,7,48,56,v,0
4/3/2025,21,E,w,8,44,42,v,0
4/3/2025,21,E,d,9,41,14,v,0
4/3/2025,21,E,w,10,44,32,v,0
4/3/2025,21,E,w,11,36,12,v,0
4/3/2025,21,E,w,12,55,40,v,0
4/3/2025,21,E,d,13,22,8,v,0
4/3/2025,21,E,d,14,29,10,v,0
4/3/2025,21,E,w,15,53,30,v,0
4/3/2025,21,E,d,16,18,6,v,0
4/3/2025,21,E,w,17,20,10,v,0
4/3/2025,21,E,w,18,51,36,v,0
4/3/2025,21,E,w,19,49,26,v,0
4/3/2025,21,E,d,20,19,8,v,0
4/3/2025,21,E,w,21,37,24,v,0
4/3/2025,21,E,w,22,38,14,v,0
4/3/2025,21,E,w,23,48,28,v,0
4/3/2025,21,E,d,24,39,22,v,0
4/3/2025,21,E,d,25,32,10,v,0
4/3/2025,21,E,d,26,27,13,v,0
4/3/2025,21,E,d,27,na,na,na,na
4/3/2025,21,E,d,28,18,5,v,0
4/3/2025,21,E,w,29,56,30,v,0
4/3/2025,21,E,w,30,31,24,v,0
4/3/2025,21,E,d,31,36,22,v,0
4/3/2025,21,E,d,32,28,8,v,0
4/3/2025,21,E,w,33,58,50,v,0
4/3/2025,21,E,d,34,18,12,v,0
4/3/2025,21,E,w,35,56,46,v,0
4/3/2025,21,E,w,36,55,26,v,0
4/3/2025,21,E,d,37,28,15,v,0
4/3/2025,21,E,d,38,25,12,v,0
4/3/2025,21,T,d,1,25,22,v,0
4/3/2025,21,T,w,2,38,22,v,0
4/3/2025,21,T,d,3,33,14,v,0
4/3/2025,21,T,d,4,12,3,v,0
4/3/2025,21,T,w,5,38,30,v,0
4/3/2025,21,T,d,6,29,22,v,0
4/3/2025,21,T,d,7,21,8,v,0
4/3/2025,21,T,w,8,58,28,v,0
4/3/2025,21,T,w,9,60,32,v,0
4/3/2025,21,T,d,10,19,9,v,0
4/3/2025,21,T,d,11,26,18,v,0
4/3/2025,21,T,w,12,49,32,v,0
4/3/2025,21,T,d,13,26,17,v,0
4/3/2025,21,T,d,14,na,na,na,na
4/3/2025,21,T,d,15,19,13,v,0
4/3/2025,21,T,d,16,24,10,v,0
4/3/2025,21,T,w,17,34,14,v,0
4/3/2025,21,T,w,18,36,20,v,0
4/3/2025,21,T,d,19,17,7,v,0
4/3/2025,21,T,w,20,36,28,v,0
4/3/2025,21,T,w,21,35,14,v,0
4/3/2025,21,T,d,22,23,8,v,0
4/3/2025,21,T,d,23,30,18,v,0
4/3/2025,21,T,d,24,29,22,v,0
4/3/2025,21,T,w,25,43,16,v,0
4/3/2025,21,T,d,26,23,8,v,0
4/3/2025,21,T,d,27,19,8,v,0
4/3/2025,21,T,d,28,na,na,na,na
4/3/2025,21,T,d,29,25,11,v,0
4/3/2025,21,T,w,30,47,16,v,0
4/3/2025,21,T,w,31,35,24,v,0
4/3/2025,21,T,w,32,59,40,v,0
4/3/2025,21,T,w,33,48,30,v,0
4/3/2025,21,T,w,34,32,22,v,0
4/3/2025,21,T,w,35,52,28,v,0
4/3/2025,21,T,w,36,41,28,v,0
4/3/2025,21,T,w,37,53,26,v,0
4/3/2025,21,T,w,38,53,34,v,0
4/3/2025,21,HP,d,1,19,5,v,0
4/3/2025,21,HP,w,2,30,11,v,0
4/3/2025,21,HP,w,3,23,6,v,0
4/3/2025,21,HP,d,4,25,9,v,0
4/3/2025,21,HP,d,5,27,19,v,0
4/3/2025,21,HP,d,6,26,18,v,0
4/3/2025,21,HP,w,7,62,56,v,0
4/3/2025,21,HP,w,8,52,32,v,0
4/3/2025,21,HP,w,9,48,28,v,0
4/3/2025,21,HP,w,10,na,na,na,na
4/3/2025,21,HP,w,11,38,22,v,0
4/3/2025,21,HP,d,12,21,8,v,0
4/3/2025,21,HP,w,13,40,16,v,0
4/3/2025,21,HP,w,14,45,22,v,0
4/3/2025,21,HP,w,15,38,20,v,0
4/3/2025,21,HP,w,16,44,24,v,0
4/3/2025,21,HP,w,17,39,20,v,0
4/3/2025,21,HP,d,18,na,na,na,na
4/3/2025,21,HP,w,19,35,18,v,0
4/3/2025,21,HP,w,20,49,34,v,0
4/3/2025,21,HP,w,21,48,19,v,0
4/3/2025,21,HP,d,22,22,26,v,0
4/3/2025,21,HP,d,23,25,8,v,0
4/3/2025,21,HP,d,24,23,10,v,0
4/3/2025,21,HP,d,25,23,8,v,0
4/3/2025,21,HP,d,26,31,16,v,0
4/3/2025,21,HP,d,27,19,8,v,0
4/3/2025,21,HP,d,28,26,10,v,0
4/3/2025,21,HP,d,29,17,7,v,0
4/3/2025,21,HP,w,30,58,34,f,0
4/3/2025,21,HP,w,31,50,28,v,0
4/3/2025,21,HP,w,32,31,12,v,0
4/3/2025,21,HP,d,33,20,13,v,0
4/3/2025,21,HP,d,34,31,16,v,0
4/3/2025,21,HP,d,35,21,14,v,0
4/3/2025,21,HP,d,36,24,10,v,0
4/3/2025,21,HP,w,37,49,36,v,0
4/3/2025,21,HP,d,38,18,7,v,0
4/3/2025,21,MV,w,1,43,28,v,0
4/3/2025,21,MV,w,2,22,9,v,0
4/3/2025,21,MV,d,3,19,5,v,0
4/3/2025,21,MV,d,4,36,20,v,0
4/3/2025,21,MV,d,5,25,11,v,0
4/3/2025,21,MV,d,6,24,12,v,0
4/3/2025,21,MV,d,7,na,na,na,na
4/3/2025,21,MV,w,8,53,28,v,0
4/3/2025,21,MV,d,9,23,14,v,0
4/3/2025,21,MV,d,10,27,11,v,0
4/3/2025,21,MV,w,11,50,14,v,0
4/3/2025,21,MV,d,12,33,17,v,0
4/3/2025,21,MV,w,13,,,v,0
4/3/2025,21,MV,d,14,32,17,v,0
4/3/2025,21,MV,d,15,21,12,v,0
4/3/2025,21,MV,d,16,na,na,na,na
4/3/2025,21,MV,w,17,61,52,v,0
4/3/2025,21,MV,w,18,27,8,v,0
4/3/2025,21,MV,d,19,na,na,na,na
4/3/2025,21,MV,d,20,21,7,v,0
4/3/2025,21,MV,w,21,51,22,v,0
4/3/2025,21,MV,d,22,15,7,v,0
4/3/2025,21,MV,d,23,19,7,v,0
4/3/2025,21,MV,d,24,23,10,v,0
4/3/2025,21,MV,d,25,10,6,v,0
4/3/2025,21,MV,w,26,56,44,v,0
4/3/2025,21,MV,d,27,28,10,v,0
4/3/2025,21,MV,w,28,41,24,v,0
4/3/2025,21,MV,d,29,28,16,v,0
4/3/2025,21,MV,w,30,53,38,v,0
4/3/2025,21,MV,w,31,51,36,v,0
4/3/2025,21,MV,w,32,48,20,v,0
4/3/2025,21,MV,w,33,34,12,v,0
4/3/2025,21,MV,w,34,50,38,f,0
4/3/2025,21,MV,w,35,30,11,v,0
4/3/2025,21,MV,w,36,60,52,v,0
4/3/2025,21,MV,w,37,55,36,v,0
4/3/2025,21,MV,w,38,65,62,v,0
4/10/2025,28,C,w,1,62,54,v,0
4/10/2025,28,C,w,2,62,30,v,0
4/10/2025,28,C,w,3,79,72,v,0
4/10/2025,28,C,w,4,63,34,v,0
4/10/2025,28,C,w,5,81,80,v,0
4/10/2025,28,C,w,6,54,42,v,0
4/10/2025,28,C,w,7,41,16,v,0
4/10/2025,28,C,d,8,na,na,na,na
4/10/2025,28,C,w,9,72,30,v,0
4/10/2025,28,C,d,10,na,na,na,na
4/10/2025,28,C,w,11,54,48,v,0
4/10/2025,28,C,w,12,55,30,v,0
4/10/2025,28,C,d,13,20,10,v,0
4/10/2025,28,C,w,14,64,50,v,0
4/10/2025,28,C,d,15,na,na,na,na
4/10/2025,28,C,w,16,52,30,v,0
4/10/2025,28,C,d,17,na,na,na,na
4/10/2025,28,C,d,18,na,na,na,na
4/10/2025,28,C,w,19,69,58,v,0
4/10/2025,28,C,d,20,na,na,na,na
4/10/2025,28,C,d,21,na,na,na,na
4/10/2025,28,C,d,22,34,26,f,1
4/10/2025,28,C,d,23,na,na,na,na
4/10/2025,28,C,w,24,60,46,v,0
4/10/2025,28,C,w,25,63,54,v,0
4/10/2025,28,C,w,26,68,42,v,0
4/10/2025,28,C,w,27,49,26,v,0
4/10/2025,28,C,d,28,na,na,na,na
4/10/2025,28,C,d,29,na,na,na,na
4/10/2025,28,C,w,30,65,50,f,3
4/10/2025,28,C,w,31,47,44,v,0
4/10/2025,28,C,d,32,na,na,na,na
4/10/2025,28,C,d,33,na,na,na,na
4/10/2025,28,C,d,34,na,na,na,na
4/10/2025,28,C,d,35,na,na,na,na
4/10/2025,28,C,d,36,30,14,v,0
4/10/2025,28,C,d,37,na,na,na,na
4/10/2025,28,C,d,38,na,na,na,na
4/10/2025,28,E,d,1,na,na,na,na
4/10/2025,28,E,d,2,na,na,na,na
4/10/2025,28,E,w,3,44,24,v,0
4/10/2025,28,E,d,4,30,18,v,0
4/10/2025,28,E,d,5,na,na,na,na
4/10/2025,28,E,w,6,57,38,v,0
4/10/2025,28,E,w,7,53,58,v,0
4/10/2025,28,E,w,8,56,56,v,0
4/10/2025,28,E,d,9,40,22,v,0
4/10/2025,28,E,w,10,61,50,v,0
4/10/2025,28,E,w,11,44,24,v,0
4/10/2025,28,E,w,12,63,42,f,1
4/10/2025,28,E,d,13,24,7,v,0
4/10/2025,28,E,d,14,na,na,na,na
4/10/2025,28,E,w,15,57,34,v,0
4/10/2025,28,E,d,16,19,4,v,0
4/10/2025,28,E,w,17,25,16,v,0
4/10/2025,28,E,w,18,61,62,v,0
4/10/2025,28,E,w,19,54,40,v,0
4/10/2025,28,E,d,20,na,na,na,na
4/10/2025,28,E,w,21,42,36,v,0
4/10/2025,28,E,w,22,46,24,v,0
4/10/2025,28,E,w,23,53,32,v,0
4/10/2025,28,E,d,24,na,na,na,na
4/10/2025,28,E,d,25,na,na,na,na
4/10/2025,28,E,d,26,na,na,na,na
4/10/2025,28,E,d,27,na,na,na,na
4/10/2025,28,E,d,28,na,na,na,na
4/10/2025,28,E,w,29,58,42,v,0
4/10/2025,28,E,w,30,48,28,v,0
4/10/2025,28,E,d,31,na,na,na,na
4/10/2025,28,E,d,32,na,na,na,na
4/10/2025,28,E,w,33,56,52,f,3
4/10/2025,28,E,d,34,18,18,v,0
4/10/2025,28,E,w,35,76,44,v,0
4/10/2025,28,E,w,36,60,42,v,0
4/10/2025,28,E,d,37,na,na,na,na
4/10/2025,28,E,d,38,na,na,na,na
4/10/2025,28,T,d,1,na,na,na,na
4/10/2025,28,T,w,2,50,36,v,0
4/10/2025,28,T,d,3,31,20,v,0
4/10/2025,28,T,d,4,na,na,na,na
4/10/2025,28,T,w,5,49,44,v,0
4/10/2025,28,T,d,6,34,24,v,0
4/10/2025,28,T,d,7,na,na,na,na
4/10/2025,28,T,w,8,62,48,v,0
4/10/2025,28,T,w,9,86,56,v,0
4/10/2025,28,T,d,10,19,10,v,0
4/10/2025,28,T,d,11,na,na,na,na
4/10/2025,28,T,w,12,60,42,v,0
4/10/2025,28,T,d,13,23,16,v,0
